family,genus,species
Loricariidae,Panaque,cochliodon
Loricariidae,Panaque,dentex
Loricariidae,Panaque,gnomus
Loricariidae,Panaque,maccus
Loricariidae,Panaque,nigrolineatus
Loricariidae,Panaque,nocturnus
Loricariidae,Panaque,purusiensis
Loricariidae,Panaque,suttonorum
Loricariidae,Paraloricaria,agastor
Loricariidae,Paraloricaria,commersonoides
Loricariidae,Paraloricaria,vetula
Loricariidae,Parancistrus,aurantiacus
Loricariidae,Parancistrus,nudiventris
Loricariidae,Pareiorhaphis,parmula
Loricariidae,Pareiorhina,brachyrhyncha
Loricariidae,Pareiorhina,carrancas
Loricariidae,Pareiorhina,rudolphi
Loricariidae,Parotocinclus,amazonensis
Loricariidae,Parotocinclus,aripuanensis
Loricariidae,Parotocinclus,bahiensis
Loricariidae,Parotocinclus,bidentatus
Loricariidae,Parotocinclus,britskii
Loricariidae,Parotocinclus,cearensis
Loricariidae,Parotocinclus,cesarpintoi
Loricariidae,Parotocinclus,collinsae
Loricariidae,Parotocinclus,cristatus
Loricariidae,Parotocinclus,doceanus
Loricariidae,Parotocinclus,eppleyi
Loricariidae,Parotocinclus,haroldoi
Loricariidae,Parotocinclus,jimi
Loricariidae,Parotocinclus,jumbo
Loricariidae,Parotocinclus,longirostris
Loricariidae,Parotocinclus,maculicauda
Loricariidae,Parotocinclus,minutus
Loricariidae,Parotocinclus,muriaensis
Loricariidae,Parotocinclus,planicauda
Loricariidae,Parotocinclus,polyochrus
Loricariidae,Parotocinclus,prata
Loricariidae,Parotocinclus,spilosoma
Loricariidae,Parotocinclus,spilurus
Loricariidae,Peckoltia,arenaria
Loricariidae,Peckoltia,bachi
Loricariidae,Peckoltia,braueri
Loricariidae,Peckoltia,brevis
Loricariidae,Peckoltia,cavatica
Loricariidae,Peckoltia,filicaudata
Loricariidae,Peckoltia,furcata
Loricariidae,Peckoltia,kuhlmanni
Loricariidae,Peckoltia,oligospila
Loricariidae,Peckoltia,sabaji
Loricariidae,Peckoltia,snethlageae
Loricariidae,Peckoltia,ucayalensis
Loricariidae,Peckoltia,vermiculata
Loricariidae,Peckoltia,vittata
Loricariidae,Peckoltia,yaravi
Loricariidae,Planiloricaria,cryptodon
Loricariidae,Pogonopoma,obscurum
Loricariidae,Pogonopoma,parahybae
Loricariidae,Pogonopoma,wertheimeri
Loricariidae,Pseudacanthicus,fordii
Loricariidae,Pseudacanthicus,histrix
Loricariidae,Pseudacanthicus,leopardus
Loricariidae,Pseudacanthicus,serratus
Loricariidae,Pseudacanthicus,spinosus
Loricariidae,Pseudancistrus,barbatus
Loricariidae,Pseudancistrus,brevispinis
Loricariidae,Pseudancistrus,coquenani
Loricariidae,Pseudancistrus,depressus
Loricariidae,Pseudancistrus,genisetiger
Loricariidae,Pseudancistrus,guentheri
Loricariidae,Pseudancistrus,longispinis
Loricariidae,Pseudancistrus,luderwaldti
Loricariidae,Pseudancistrus,niger
Loricariidae,Pseudancistrus,nigrescens
Loricariidae,Pseudancistrus,orinoco
Loricariidae,Pseudancistrus,papariae
Loricariidae,Pseudancistrus,pectegenitor
Loricariidae,Pseudancistrus,schomburgkii
Loricariidae,Pseudancistrus,sidereus
Loricariidae,Pseudancistrus,yekuana
Loricariidae,Pseudohemiodon,amazonum
Loricariidae,Pseudohemiodon,apithanos
Loricariidae,Pseudohemiodon,devincenzii
Loricariidae,Pseudohemiodon,lamina
Loricariidae,Pseudohemiodon,laticeps
Loricariidae,Pseudohemiodon,platycephalus
Loricariidae,Pseudohemiodon,thorectes
Loricariidae,Pseudolithoxus,anthrax
Loricariidae,Pseudolithoxus,dumus
Loricariidae,Pseudolithoxus,nicoi
Loricariidae,Pseudolithoxus,tigris
Loricariidae,Pseudoloricaria,laeviuscula
Loricariidae,Pseudorinelepis,genibarbis
Loricariidae,Pseudotocinclus,juquiae
Loricariidae,Pseudotocinclus,parahybae
Loricariidae,Pseudotocinclus,tietensis
Loricariidae,Pseudotothyris,janeirensis
Loricariidae,Pseudotothyris,obtusa
Loricariidae,Pterosturisoma,microps
Loricariidae,Pterygoplichthys,anisitsi
Loricariidae,Pterygoplichthys,barbatus
Loricariidae,Pterygoplichthys,disjunctivus
Loricariidae,Pterygoplichthys,etentaculatus
Loricariidae,Pterygoplichthys,multiradiatus
Loricariidae,Pterygoplichthys,pardalis
Loricariidae,Pterygoplichthys,undecimalis
Loricariidae,Pterygoplichthys,zuliaensis
Loricariidae,Pyxiloricaria,menezesi
Loricariidae,Reganella,depressa
Loricariidae,Rhadinoloricaria,macromystax
Loricariidae,Rhinelepis,aspera
Loricariidae,Rhinelepis,strigosa
Loricariidae,Ricola,macrops
Loricariidae,Rineloricaria,aequalicuspis
Loricariidae,Rineloricaria,altipinnis
Loricariidae,Rineloricaria,beni
Loricariidae,Rineloricaria,cacerensis
Loricariidae,Rineloricaria,cadeae
Loricariidae,Rineloricaria,caracasensis
Loricariidae,Rineloricaria,castroi
Loricariidae,Rineloricaria,catamarcensis
Loricariidae,Rineloricaria,cubataonis
Loricariidae,Rineloricaria,eigenmanni
Loricariidae,Rineloricaria,fallax
Loricariidae,Rineloricaria,felipponei
Loricariidae,Rineloricaria,formosa
Loricariidae,Rineloricaria,hasemani
Loricariidae,Rineloricaria,henselii
Loricariidae,Rineloricaria,heteroptera
Loricariidae,Rineloricaria,hoehnei
Loricariidae,Rineloricaria,jaraguensis
Loricariidae,Rineloricaria,jubata
Loricariidae,Rineloricaria,konopickyi
Loricariidae,Rineloricaria,kronei
Loricariidae,Rineloricaria,lanceolata
Loricariidae,Rineloricaria,latirostris
Loricariidae,Rineloricaria,lima
Loricariidae,Rineloricaria,longicauda
Loricariidae,Rineloricaria,magdalenae
Loricariidae,Rineloricaria,maquinensis
Loricariidae,Rineloricaria,melini
Loricariidae,Rineloricaria,microlepidogaster
Loricariidae,Rineloricaria,microlepidota
Loricariidae,Rineloricaria,misionera
Loricariidae,Rineloricaria,morrowi
Loricariidae,Rineloricaria,nigricauda
Loricariidae,Rineloricaria,pareiacantha
Loricariidae,Rineloricaria,parva
Loricariidae,Rineloricaria,pentamaculata
Loricariidae,Rineloricaria,phoxocephala
Loricariidae,Rineloricaria,platyura
Loricariidae,Rineloricaria,quadrensis
Loricariidae,Rineloricaria,rupestris
Loricariidae,Rineloricaria,sneiderni
Loricariidae,Rineloricaria,steindachneri
Loricariidae,Rineloricaria,stewarti
Loricariidae,Rineloricaria,strigilata
Loricariidae,Rineloricaria,teffeana
Loricariidae,Rineloricaria,thrissoceps
Loricariidae,Rineloricaria,uracantha
Loricariidae,Rineloricaria,wolfei
Loricariidae,Schizolecis,guntheri
Loricariidae,Scobinancistrus,aureatus
Loricariidae,Scobinancistrus,pariolispos
Loricariidae,Spatuloricaria,atratoensis
Loricariidae,Spatuloricaria,caquetae
Loricariidae,Spatuloricaria,curvispina
Loricariidae,Spatuloricaria,euacanthagenys
Loricariidae,Spatuloricaria,evansii
Loricariidae,Spatuloricaria,fimbriata
Loricariidae,Spatuloricaria,gymnogaster
Loricariidae,Spatuloricaria,lagoichthys
Loricariidae,Spatuloricaria,nudiventris
Loricariidae,Spatuloricaria,phelpsi
Loricariidae,Spatuloricaria,puganensis
Loricariidae,Spectracanthicus,murinus
Loricariidae,Squaliforma,annae
Loricariidae,Squaliforma,biseriata
Loricariidae,Squaliforma,emarginata
Loricariidae,Squaliforma,gomesi
Loricariidae,Squaliforma,horrida
Loricariidae,Squaliforma,phrixosoma
Loricariidae,Squaliforma,scopularia
Loricariidae,Squaliforma,squalina
Loricariidae,Squaliforma,tenuicauda
Loricariidae,Squaliforma,tenuis
Loricariidae,Squaliforma,villarsi
Loricariidae,Squaliforma,virescens
Loricariidae,Sturisoma,aureum
Loricariidae,Sturisoma,barbatum
Loricariidae,Sturisoma,brevirostre
Loricariidae,Sturisoma,dariense
Loricariidae,Sturisoma,festivum
Loricariidae,Sturisoma,frenatum
Loricariidae,Sturisoma,guentheri
Loricariidae,Sturisoma,kneri
Loricariidae,Sturisoma,lyra
Loricariidae,Sturisoma,monopelte
Loricariidae,Sturisoma,nigrirostrum
Loricariidae,Sturisoma,panamense
Loricariidae,Sturisoma,robustum
Loricariidae,Sturisoma,rostratum
Loricariidae,Sturisoma,tenuirostre
Loricariidae,Sturisomatichthys,caquetae
Loricariidae,Sturisomatichthys,citurensis
Loricariidae,Sturisomatichthys,leightoni
Loricariidae,Sturisomatichthys,tamanae
Malapteruridae,Malapterurus,barbatus
Malapteruridae,Malapterurus,beninensis
Malapteruridae,Malapterurus,cavalliensis
Malapteruridae,Malapterurus,electricus
Malapteruridae,Malapterurus,gossei
Malapteruridae,Malapterurus,leonensis
Malapteruridae,Malapterurus,melanochir
Malapteruridae,Malapterurus,microstoma
Malapteruridae,Malapterurus,minjiriya
Malapteruridae,Malapterurus,monsembeensis
Malapteruridae,Malapterurus,murrayi
Malapteruridae,Malapterurus,occidentalis
Malapteruridae,Malapterurus,oguensis
Malapteruridae,Malapterurus,polli
Malapteruridae,Malapterurus,punctatus
Malapteruridae,Malapterurus,shirensis
Malapteruridae,Malapterurus,stiassnyae
Malapteruridae,Malapterurus,tanganyikaensis
Malapteruridae,Malapterurus,tanoensis
Malapteruridae,Malapterurus,teugelsi
Malapteruridae,Malapterurus,thysi
Malapteruridae,Malapterurus,zambezensis
Malapteruridae,Paradoxoglanis,caudivittatus
Malapteruridae,Paradoxoglanis,cryptus
Malapteruridae,Paradoxoglanis,parvus
Mochokidae,Acanthocleithron,chapini
Mochokidae,Atopochilus,chabanaudi
Mochokidae,Atopochilus,christyi
Mochokidae,Atopochilus,macrocephalus
Mochokidae,Atopochilus,mandevillei
Mochokidae,Atopochilus,pachychilus
Mochokidae,Atopochilus,savorgnani
Mochokidae,Atopochilus,vogti
Mochokidae,Chiloglanis,angolensis
Mochokidae,Chiloglanis,anoterus
Mochokidae,Chiloglanis,asymetricaudalis
Mochokidae,Chiloglanis,batesii
Mochokidae,Chiloglanis,benuensis
Mochokidae,Chiloglanis,bifurcus
Mochokidae,Chiloglanis,brevibarbis
Mochokidae,Chiloglanis,cameronensis
Mochokidae,Chiloglanis,carnosus
Mochokidae,Chiloglanis,congicus
Mochokidae,Chiloglanis,deckenii
Mochokidae,Chiloglanis,disneyi
Mochokidae,Chiloglanis,elisabethianus
Mochokidae,Chiloglanis,emarginatus
Mochokidae,Chiloglanis,fasciatus
Mochokidae,Chiloglanis,harbinger
Mochokidae,Chiloglanis,kalambo
Mochokidae,Chiloglanis,lamottei
Mochokidae,Chiloglanis,lufirae
Mochokidae,Chiloglanis,lukugae
Mochokidae,Chiloglanis,macropterus
Mochokidae,Chiloglanis,marlieri
Mochokidae,Chiloglanis,mbozi
Mochokidae,Chiloglanis,microps
Mochokidae,Chiloglanis,modjensis
Mochokidae,Chiloglanis,neumanni
Mochokidae,Chiloglanis,niger
Mochokidae,Chiloglanis,niloticus
Mochokidae,Chiloglanis,normani
Mochokidae,Chiloglanis,occidentalis
Mochokidae,Chiloglanis,paratus
Mochokidae,Chiloglanis,pojeri
Mochokidae,Chiloglanis,polyodon
Mochokidae,Chiloglanis,polypogon
Mochokidae,Chiloglanis,pretoriae
Mochokidae,Chiloglanis,productus
Mochokidae,Chiloglanis,reticulatus
Mochokidae,Chiloglanis,rukwaensis
Mochokidae,Chiloglanis,ruziziensis
Mochokidae,Chiloglanis,sanagaensis
Mochokidae,Chiloglanis,sardinhai
Mochokidae,Chiloglanis,somereni
Mochokidae,Chiloglanis,swierstrai
Mochokidae,Chiloglanis,trilobatus
Mochokidae,Chiloglanis,voltae
Mochokidae,Euchilichthys,astatodon
Mochokidae,Euchilichthys,boulengeri
Mochokidae,Euchilichthys,dybowskii
Mochokidae,Euchilichthys,guentheri
Mochokidae,Euchilichthys,royauxi
Mochokidae,Microsynodontis,armatus
Mochokidae,Microsynodontis,batesii
Mochokidae,Microsynodontis,emarginatus
Mochokidae,Microsynodontis,hirsutus
Mochokidae,Microsynodontis,laevigatus
Mochokidae,Microsynodontis,lamberti
Mochokidae,Microsynodontis,nannoculus
Mochokidae,Microsynodontis,nasutus
Mochokidae,Microsynodontis,notatus
Mochokidae,Microsynodontis,polli
Mochokidae,Microsynodontis,vigilis
Mochokidae,Mochokiella,paynei
Mochokidae,Mochokus,brevis
Mochokidae,Mochokus,niloticus
Mochokidae,Synodontis,acanthomias
Mochokidae,Synodontis,acanthoperca
Mochokidae,Synodontis,afrofischeri
Mochokidae,Synodontis,alberti
Mochokidae,Synodontis,albolineatus
Mochokidae,Synodontis,angelicus
Mochokidae,Synodontis,annectens
Mochokidae,Synodontis,ansorgii
Mochokidae,Synodontis,arnoulti
Mochokidae,Synodontis,aterrimus
Mochokidae,Synodontis,bastiani
Mochokidae,Synodontis,batensoda
Mochokidae,Synodontis,batesii
Mochokidae,Synodontis,brichardi
Mochokidae,Synodontis,budgetti
Mochokidae,Synodontis,camelopardalis
Mochokidae,Synodontis,caudalis
Mochokidae,Synodontis,caudovittatus
Mochokidae,Synodontis,centralis
Mochokidae,Synodontis,clarias
Mochokidae,Synodontis,comoensis
Mochokidae,Synodontis,congicus
Mochokidae,Synodontis,contractus
Mochokidae,Synodontis,courteti
Mochokidae,Synodontis,cuangoanus
Mochokidae,Synodontis,decorus
Mochokidae,Synodontis,dekimpei
Mochokidae,Synodontis,depauwi
Mochokidae,Synodontis,dhonti
Mochokidae,Synodontis,dorsomaculatus
Mochokidae,Synodontis,eupterus
Mochokidae,Synodontis,filamentosus
Mochokidae,Synodontis,flavitaeniatus
Mochokidae,Synodontis,frontosus
Mochokidae,Synodontis,fuelleborni
Mochokidae,Synodontis,gambiensis
Mochokidae,Synodontis,geledensis
Mochokidae,Synodontis,gobroni
Mochokidae,Synodontis,granulosus
Mochokidae,Synodontis,greshoffi
Mochokidae,Synodontis,guttatus
Mochokidae,Synodontis,haugi
Mochokidae,Synodontis,irsacae
Mochokidae,Synodontis,iturii
Mochokidae,Synodontis,katangae
Mochokidae,Synodontis,khartoumensis
Mochokidae,Synodontis,koensis
Mochokidae,Synodontis,laessoei
Mochokidae,Synodontis,leopardinus
Mochokidae,Synodontis,leopardus
Mochokidae,Synodontis,levequei
Mochokidae,Synodontis,longirostris
Mochokidae,Synodontis,longispinis
Mochokidae,Synodontis,lufirae
Mochokidae,Synodontis,macrophthalmus
Mochokidae,Synodontis,macrops
Mochokidae,Synodontis,macrostigma
Mochokidae,Synodontis,macrostoma
Mochokidae,Synodontis,manni
Mochokidae,Synodontis,marmoratus
Mochokidae,Synodontis,matthesi
Mochokidae,Synodontis,melanopterus
Mochokidae,Synodontis,membranaceus
Mochokidae,Synodontis,multimaculatus
Mochokidae,Synodontis,multipunctatus
Mochokidae,Synodontis,nebulosus
Mochokidae,Synodontis,nigrita
Mochokidae,Synodontis,nigriventris
Mochokidae,Synodontis,nigromaculatus
Mochokidae,Synodontis,njassae
Mochokidae,Synodontis,notatus
Mochokidae,Synodontis,nummifer
Mochokidae,Synodontis,obesus
Mochokidae,Synodontis,ocellifer
Mochokidae,Synodontis,omias
Mochokidae,Synodontis,ornatipinnis
Mochokidae,Synodontis,ornatissimus
Mochokidae,Synodontis,pardalis
Mochokidae,Synodontis,petricola
Mochokidae,Synodontis,pleurops
Mochokidae,Synodontis,polli
Mochokidae,Synodontis,polyodon
Mochokidae,Synodontis,polystigma
Mochokidae,Synodontis,pulcher
Mochokidae,Synodontis,punctifer
Mochokidae,Synodontis,punctulatus
Mochokidae,Synodontis,rebeli
Mochokidae,Synodontis,resupinatus
Mochokidae,Synodontis,ricardoae
Mochokidae,Synodontis,robbianus
Mochokidae,Synodontis,robertsi
Mochokidae,Synodontis,ruandae
Mochokidae,Synodontis,rufigiensis
Mochokidae,Synodontis,rukwaensis
Mochokidae,Synodontis,schall
Mochokidae,Synodontis,schoutedeni
Mochokidae,Synodontis,serpentis
Mochokidae,Synodontis,serratus
Mochokidae,Synodontis,smiti
Mochokidae,Synodontis,soloni
Mochokidae,Synodontis,sorex
Mochokidae,Synodontis,steindachneri
Mochokidae,Synodontis,tanganyicae
Mochokidae,Synodontis,tessmanni
Mochokidae,Synodontis,thamalakanensis
Mochokidae,Synodontis,thysi
Mochokidae,Synodontis,tourei
Mochokidae,Synodontis,unicolor
Mochokidae,Synodontis,vaillanti
Mochokidae,Synodontis,vanderwaali
Mochokidae,Synodontis,velifer
Mochokidae,Synodontis,vermiculatus
Mochokidae,Synodontis,victoriae
Mochokidae,Synodontis,violaceus
Mochokidae,Synodontis,voltae
Mochokidae,Synodontis,waterloti
Mochokidae,Synodontis,woosnami
Mochokidae,Synodontis,xiphias
Mochokidae,Synodontis,zambezensis
Mochokidae,Synodontis,zanzibaricus
Nematogenyidae,Nematogenys,inermis
Olyridae,Olyra,burmanica
Olyridae,Olyra,collettii
Olyridae,Olyra,horae
Olyridae,Olyra,kempi
Olyridae,Olyra,longicaudata
Pangasiidae,Helicophagus,leptorhynchus
Pangasiidae,Helicophagus,typus
Pangasiidae,Helicophagus,waandersii
Pangasiidae,Pangasianodon,gigas
Pangasiidae,Pangasianodon,hypophthalmus
Pangasiidae,Pangasius,bedado
Pangasiidae,Pangasius,bocourti
Pangasiidae,Pangasius,conchophilus
Pangasiidae,Pangasius,djambal
Pangasiidae,Pangasius,elongatus
Pangasiidae,Pangasius,humeralis
Pangasiidae,Pangasius,kinabatanganensis
Pangasiidae,Pangasius,krempfi
Pangasiidae,Pangasius,kunyit
Pangasiidae,Pangasius,larnaudii
Pangasiidae,Pangasius,lithostoma
Pangasiidae,Pangasius,macronema
Pangasiidae,Pangasius,mahakamensis
Pangasiidae,Pangasius,mekongensis
Pangasiidae,Pangasius,micronemus
Pangasiidae,Pangasius,myanmar
Pangasiidae,Pangasius,nasutus
Pangasiidae,Pangasius,nieuwenhuisii
Pangasiidae,Pangasius,pangasius
Pangasiidae,Pangasius,pleurotaenia
Pangasiidae,Pangasius,polyuranodon
Pangasiidae,Pangasius,rheophilus
Pangasiidae,Pangasius,sabahensis
Pangasiidae,Pangasius,sanitwongsei
Pangasiidae,Pangasius,tubbi
Pimelodidae,Aguarunichthys,inpai
Pimelodidae,Aguarunichthys,tocantinsensis
Pimelodidae,Aguarunichthys,torosus
Pimelodidae,Bagropsis,reinhardti
Pimelodidae,Bergiaria,platana
Pimelodidae,Bergiaria,westermanni
Pimelodidae,Brachyplatystoma,capapretum
Pimelodidae,Brachyplatystoma,filamentosum
Pimelodidae,Brachyplatystoma,juruense
Pimelodidae,Brachyplatystoma,platynemum
Pimelodidae,Brachyplatystoma,rousseauxii
Pimelodidae,Brachyplatystoma,tigrinum
Pimelodidae,Brachyplatystoma,vaillantii
Pimelodidae,Calophysus,macropterus
Pimelodidae,Cheirocerus,abuelo
Pimelodidae,Cheirocerus,eques
Pimelodidae,Cheirocerus,goeldii
Pimelodidae,Conorynchus,conirostris
Pimelodidae,Duopalatinus,emarginatus
Pimelodidae,Duopalatinus,peruanus
Pimelodidae,Exallodontus,aguanai
Pimelodidae,Hemisorubim,platyrhynchos
Pimelodidae,Hypophthalmus,edentatus
Pimelodidae,Hypophthalmus,fimbriatus
Pimelodidae,Hypophthalmus,marginatus
Pimelodidae,Hypophthalmus,oremaculatus
Pimelodidae,Iheringichthys,labrosus
Pimelodidae,Iheringichthys,megalops
Pimelodidae,Leiarius,arekaima
Pimelodidae,Leiarius,longibarbis
Pimelodidae,Leiarius,marmoratus
Pimelodidae,Leiarius,pictus
Pimelodidae,Luciopimelodus,pati
Pimelodidae,Megalonema,pauciradiatum
Pimelodidae,Megalonema,platanum
Pimelodidae,Megalonema,platycephalum
Pimelodidae,Megalonema,psammium
Pimelodidae,Megalonema,xanthum
Pimelodidae,Parapimelodus,nigribarbis
Pimelodidae,Parapimelodus,valenciennis
Pimelodidae,Perrunichthys,perruno
Pimelodidae,Phractocephalus,hemioliopterus
Pimelodidae,Pimelodina,flavipinnis
Pimelodidae,Pimelodus,absconditus
Pimelodidae,Pimelodus,albicans
Pimelodidae,Pimelodus,albofasciatus
Pimelodidae,Pimelodus,altissimus
Pimelodidae,Pimelodus,argenteus
Pimelodidae,Pimelodus,atrobrunneus
Pimelodidae,Pimelodus,blochii
Pimelodidae,Pimelodus,brevis
Pimelodidae,Pimelodus,britskii
Pimelodidae,Pimelodus,coprophagus
Pimelodidae,Pimelodus,fur
Pimelodidae,Pimelodus,garciabarrigai
Pimelodidae,Pimelodus,grosskopfii
Pimelodidae,Pimelodus,heraldoi
Pimelodidae,Pimelodus,jivaro
Pimelodidae,Pimelodus,maculatus
Pimelodidae,Pimelodus,microstoma
Pimelodidae,Pimelodus,mysteriosus
Pimelodidae,Pimelodus,navarroi
Pimelodidae,Pimelodus,ornatus
Pimelodidae,Pimelodus,ortmanni
Pimelodidae,Pimelodus,paranaensis
Pimelodidae,Pimelodus,parvus
Pimelodidae,Pimelodus,pictus
Pimelodidae,Pimelodus,platicirris
Pimelodidae,Pimelodus,punctatus
Pimelodidae,Pimelodus,tetramerus
Pimelodidae,Pinirampus,argentinus
Pimelodidae,Pinirampus,pirinampu
Pimelodidae,Platynematichthys,notatus
Pimelodidae,Platysilurus,malarmo
Pimelodidae,Platysilurus,mucosus
Pimelodidae,Platystomatichthys,sturio
Pimelodidae,Propimelodus,araguayae
Pimelodidae,Propimelodus,caesius
Pimelodidae,Propimelodus,eigenmanni
Pimelodidae,Pseudoplatystoma,corruscans
Pimelodidae,Pseudoplatystoma,fasciatum
Pimelodidae,Pseudoplatystoma,magdaleniatum
Pimelodidae,Pseudoplatystoma,metaense
Pimelodidae,Pseudoplatystoma,orinocoense
Pimelodidae,Pseudoplatystoma,tigrinum
Pimelodidae,Sorubim,cuspicaudus
Pimelodidae,Sorubim,elongatus
Pimelodidae,Sorubim,lima
Pimelodidae,Sorubim,maniradii
Pimelodidae,Sorubim,trigonocephalus
Pimelodidae,Sorubimichthys,planiceps
Pimelodidae,Steindachneridion,amblyurum
Pimelodidae,Steindachneridion,doceanum
Pimelodidae,Steindachneridion,melanodermatum
Pimelodidae,Steindachneridion,parahybae
Pimelodidae,Steindachneridion,punctatum
Pimelodidae,Steindachneridion,scriptum
Pimelodidae,Zungaro,jahu
Pimelodidae,Zungaro,zungaro
Plotosidae,Anodontiglanis,dahli
